id	src_audio	src_n_frames	tgt_audio	tgt_n_frames
5	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5.wav	541	71 93 63 86 68 73 19 90 35 53 62 6 15 92 31 23 73 16 99 2 63 27 3 33 35 68 9 1 74 89 87 53 38 44 80 18 29 15 99 82 87 9 85 5 30 1 31 23 62 6 15 7 87 94 32 64 16 27 47 19 1 66 63 47 24 13 58 32 74 31 23 73 3 77 24 51 19 2 63 31 15 41 84 63 72 22 72 20	88
2311	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2311.wav	348	71 40 71 63 93 50 69 16 3 77 70 14 76 94 32 64 65 6 15 92 31 87 24 61 68 44 80 18 66 31 59 23 60 76 46 30 70 52 25 62 29 28 7 87 5 30 16 77 6 15 92 90 35 24 61 43 2 63 31 41 83 84 72 22 63 72 20	67
1702	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1702.wav	126	71 40 63 93 75 33 17 97 19 16 74 2 27 31 3 41 10 83 84 22 72	21
1318	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1318.wav	146	71 40 93 86 53 62 74 89 6 15 7 87 91 43 74 2 27 31 41 83 84 63 22 63 22 72 20	27
8591	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8591.wav	1423	71 12 93 26 50 94 32 64 74 27 89 59 83 84 96 55 67 56 40 63 40 63 93 66 27 82 87 91 43 74 2 89 6 15 90 35 91 43 65 6 95 60 92 63 47 87 91 43 74 2 89 6 15 92 90 35 24 91 43 65 6 95 92 84 66 63 47 87 91 43 74 2 89 6 15 92 90 35 24 13 91 43 65 95 60 92 27 63 47 87 91 43 74 2 89 6 15 92 90 35 91 43 6 95 92 40 63 31 45 64 74 27 47 59 33 35 68 62 29 6 15 92 27 47 77 87 91 43 74 2 89 6 15 92 90 35 68 43 65 6 95 92 63 47 87 91 61 43 74 2 89 6 15 90 35 24 13 43 65 6 95 41 83 84 22 63 40 63 47 87 91 13 61 43 74 2 89 6 15 92 90 35 13 91 43 65 6 95 60 92 27 63 47 87 91 61 43 74 2 89 6 15 92 90 35 91 43 65 6 95 10 37 84 63 86 91 43 6 15 49 92 40 63 47 59 33 35 68 9 29 6 15 7 37 63 86 38 44 80 18 27 31 59 52 25 88 18 66 77 87 91 43 74 2 89 6 15 90 35 68 43 65 6 95 60 92 27 63 47 87 91 61 43 74 2 89 6 15 92 90 35 24 61 43 65 6 95 37 63 86 91 43 6 15 49 92 63 47 59 33 35 68 43 6 15 49 92 31 5 30 52 25 68 43 74 2 27 31 5 52 25 11 64 1 66 77 87 91 61 91 43 74 2 89 6 15 92 90 35 24 61 13 43 65 6 95 60 92 27 63 47 87 91 61 43 74 89 78 15 90 35 24 91 68 43 65 6 95 23 10 37 27 86 91 43 6 15 49 92 27 47 59 33 35 68 43 42 6 15 41 72 22 72 40 63 93 47 59 33 35 24 68 43 6 15 41 83 84 22 72 20	411
3347	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3347.wav	191	71 40 63 93 52 25 73 16 50 77 69 16 77 99 82 62 74 27 31 59 23 53 0 69 79 42 29 6 15 41 83 84 63 22 72 20	36
7241	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7241.wav	177	71 40 93 63 86 53 44 80 18 27 47 33 76 62 1 6 15 49 92 31 5 52 25 38 88 81 83 63 22 72 22 72 20	33
10590	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10590.wav	206	71 40 63 31 53 62 16 66 77 87 24 17 51 19 35 73 16 74 27 65 15 7 24 61 43 3 2 63 60 14 76 0 79 30 25 37 86 53 44 85 53 44 80 18 37 53 44 18 27 31 23 74 78 52 25 32 85 53 1 66 31 23 73 16 77 87 17 19 35 73 16 50 77 53 44 18 31 23 44 80 18 66 47 24 13 58 79 44 80 50 42 81 2 27 31 41 83 84 72 63 72 63 72 20	104
6088	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6088.wav	181	71 12 63 86 68 44 18 85 5 30 65 6 15 49 60 92 27 78 48 46 30 25 44 80 18 6 15 49 92 31 87 24 51 19 81 10 40 63 47 52 30 65 6 15 7 87 91 38 44 18 27 31 23 37 86 91 43 6 15 41 83 63 22 72 20	65
8995	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8995.wav	297	71 40 93 50 94 32 74 27 78 3 77 24 13 58 17 19 10 84 22 63 40 63 82 87 94 32 65 6 15 36 92 60 27 47 52 25 24 61 68 9 1 21 95 87 42 43 74 2 27 31 41 83 72 22 63 72 20	57
9756	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9756.wav	187	71 40 63 93 31 59 33 13 58 9 1 27 89 37 68 44 80 85 5 30 65 6 36 15 49 92 63 78 48 46 30 25 53 44 16 18 27 3 90 35 16 50 77 38 44 18 31 59 94 32 65 95 23 42 81 83 72 22 72 22 72 20	62
730	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/730.wav	137	71 40 63 89 59 33 68 16 18 27 99 59 33 24 68 97 44 85 94 38 42 80 18 2 27 15 36 41 84 63 22 63 22 72 20	35
905	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/905.wav	565	71 63 93 3 33 35 68 9 1 66 89 53 38 44 80 85 60 70 14 76 62 99 60 66 77 87 0 30 25 53 62 6 15 92 50 87 91 43 99 27 82 87 53 62 1 66 28 15 7 87 73 16 77 6 15 7 73 19 90 35 68 43 74 2 63 31 23 88 85 53 73 74 89 6 15 7 87 91 43 6 15 7 23 73 16 77 19 6 15 92 63 78 14 76 65 74 27 78 90 35 42 11 32 64 81 83 72 63 72 20	110
3815	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3815.wav	205	71 40 72 63 82 11 45 64 37 27 63 37 94 32 64 85 73 16 99 2 27 78 33 35 68 42 16 66 77 6 15 41 83 72 22 72 20	37
1888	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1888.wav	207	71 40 63 31 59 75 33 91 38 44 80 85 73 16 65 6 15 49 92 63 77 87 94 32 64 1 74 27 2 15 41 72 20	33
3481	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3481.wav	205	71 40 93 63 82 62 6 15 7 87 68 16 77 87 53 44 80 85 73 16 77 99 27 31 87 24 13 58 16 50 42 44 80 81 18 6 15 41 84 63 72 22 72 20	44
10953	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10953.wav	222	71 40 71 93 63 86 68 44 18 85 5 30 65 6 15 49 92 63 78 48 46 30 65 6 95 87 97 65 6 15 49 92 31 87 91 13 61 9 85 42 6 15 41 84 72 22 72 20	48
5357	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5357.wav	163	71 40 93 63 86 94 32 64 1 85 37 24 61 43 3 41 83 84 63 22 72 20	22
6946	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6946.wav	182	71 40 63 93 82 87 24 91 43 74 2 63 78 70 48 46 30 79 1 85 10 83 63 72 20	25
3222	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3222.wav	198	71 40 63 93 15 7 87 53 74 89 6 15 7 87 73 16 99 2 63 78 33 35 24 68 61 68 42 16 1 66 2 29 15 41 84 72 22 72 20	39
2549	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2549.wav	415	71 63 93 75 33 17 68 19 16 3 24 13 58 17 19 74 27 47 52 30 65 6 15 7 87 68 38 44 80 18 31 87 37 86 91 43 6 15 41 83 84 63 22 40 63 40 93 47 52 30 62 65 6 15 7 87 38 44 80 18 27 31 37 27 37 86 91 43 6 15 41 10 63 93 26 24 61 43 74 2 3 77 87 91 17 42 81 18 31 41 83 84 63 22 63 22 72 20	98
462	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/462.wav	207	71 40 93 15 7 87 73 90 35 9 43 74 2 63 31 23 53 62 1 66 27 89 78 33 24 61 19 35 42 16 81 18 6 15 41 84 63 72 63 72 20	41
8458	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8458.wav	181	71 40 63 86 24 61 9 85 87 97 74 27 89 78 23 73 16 18 27 3 90 35 11 64 74 27 31 41 84 22 63 22 72 20	34
516	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/516.wav	695	71 12 63 86 91 43 2 65 95 23 80 73 16 47 77 19 74 27 47 52 30 65 6 15 7 87 91 38 44 80 18 31 37 86 91 9 43 6 15 7 37 63 86 53 62 29 28 92 26 24 61 43 85 3 76 97 74 27 89 23 62 6 15 7 73 16 66 77 19 51 19 37 27 48 46 30 65 6 15 7 23 90 35 68 43 74 2 63 31 23 73 16 66 47 48 19 81 83 72 20	100
7490	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7490.wav	153	71 40 63 93 31 87 53 73 19 90 35 11 45 64 1 85 87 94 42 1 31 10 83 84 63 22 72 20	28
7956	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7956.wav	153	71 40 72 93 75 33 13 58 9 90 35 58 32 1 74 2 15 92 27 31 87 24 13 58 0 17 19 81 83 84 63 72 20	33
5356	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5356.wav	175	71 40 93 27 86 45 64 65 6 15 92 27 31 59 75 33 94 32 16 77 87 42 44 80 81 83 84 63 22 63 22 72 20	33
6027	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6027.wav	732	71 93 63 93 82 87 0 30 25 62 29 28 23 44 80 85 37 63 86 13 58 32 85 87 68 97 16 80 50 14 76 99 82 37 40 63 27 86 68 44 80 18 6 15 7 87 94 32 64 16 77 65 2 27 21 95 59 94 32 64 44 80 18 21 95 87 42 29 15 41 84 72 22 72 22 72 56 40 63 93 15 7 87 94 32 64 16 77 99 27 21 59 94 32 64 18 21 95 23 62 29 28 92 27 47 73 3 48 46 30 74 27 78 33 35 97 29 28 7 87 42 88 81 83 84 72 22 72 20	129
4298	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4298.wav	153	71 40 63 93 70 14 76 53 38 44 80 18 29 15 41 83 63 84 22 63 22 72 20	23
3744	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3744.wav	262	71 40 93 63 93 89 59 23 44 80 18 27 78 52 25 91 43 74 27 21 95 23 73 90 35 94 32 65 6 95 23 42 44 80 18 28 15 28 10 98 69 76 73 16 3 77 70 14 24 68 58 42 81 10 83 72 63 22 72 20	60
2281	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2281.wav	307	71 40 63 93 31 59 52 24 13 58 16 50 69 16 77 11 88 53 73 74 27 78 33 24 61 46 30 1 27 31 23 99 82 73 5 30 52 25 62 29 28 15 28 87 5 30 79 81 3 41 83 72 63 22 72 20	56
9834	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9834.wav	308	71 12 71 93 66 27 21 95 45 64 74 2 63 89 59 94 32 65 6 15 36 7 87 5 46 30 65 6 15 92 3 77 11 64 69 14 76 87 91 9 85 23 42 1 85 5 79 81 83 84 72 20	52
9394	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9394.wav	253	71 40 63 86 68 44 80 18 85 5 30 65 6 15 49 92 27 78 48 46 30 73 90 35 24 13 58 32 80 26 87 68 16 18 66 77 5 79 81 83 63 22 72 20	44
8398	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8398.wav	287	71 40 72 93 33 13 58 32 99 90 35 58 32 64 74 2 63 27 89 78 33 30 25 42 9 99 90 35 24 13 58 32 42 44 80 81 83 84 96 55 39 72 20	43
9204	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9204.wav	227	71 12 63 93 86 38 44 80 18 66 21 95 98 69 85 23 62 6 15 92 31 87 91 61 9 85 42 62 6 15 92 31 59 23 11 45 98 64 69 29 28 23 44 80 90 35 97 76 1 85 87 94 32 88 37 86 38 44 80 18 85 37 63 86 68 16 80 50 90 35 97 1 85 53 88 73 16 3 27 63 3 90 35 68 9 1 27 89 87 42 80 81 15 41 84 72 20	97
9231	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9231.wav	242	71 93 63 93 82 73 74 27 47 59 53 74 89 6 15 92 63 47 87 24 68 43 3 2 27 31 59 23 5 30 52 25 24 68 38 44 80 18 85 5 79 81 83 84 72 22 72 63 72 20	50
2726	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2726.wav	342	71 40 71 93 63 93 50 77 69 16 3 77 68 37 24 61 68 44 18 27 31 23 99 82 11 64 37 94 32 1 85 73 77 6 15 92 63 77 87 94 32 64 81 1 27 15 41 83 72 63 72 22 72 63 72 20	56
8463	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8463.wav	201	71 63 93 6 95 7 87 97 65 74 27 78 33 24 51 19 74 31 23 87 42 74 2 63 47 6 15 41 84 72 63 72 22 72 20	35
8427	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8427.wav	133	71 40 71 63 86 68 73 16 74 27 47 59 98 0 30 25 42 44 80 18 2 15 41 84 63 96 55 67 72 20	30
11341	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11341.wav	206	71 63 86 91 9 85 23 1 85 5 30 65 74 27 31 59 33 68 9 43 74 2 6 15 92 60 3 48 46 30 16 50 77 94 32 64 85 87 94 42 88 81 83 72 63 72 20	47
5144	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5144.wav	283	71 93 63 93 31 53 19 90 35 73 74 27 89 78 33 24 61 46 30 1 65 3 52 73 16 80 18 6 15 49 92 31 87 24 61 43 74 2 63 89 41 83 84 63 22 72 20	47
11121	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11121.wav	213	71 93 63 93 15 7 87 53 74 66 26 73 19 90 35 68 43 74 27 77 52 30 25 94 32 65 6 95 23 42 80 81 18 6 15 41 84 63 22 63 22 72 20	43
1229	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1229.wav	203	71 40 63 93 86 73 16 3 28 77 87 38 44 80 18 2 60 50 24 61 68 44 85 73 1 85 5 79 81 83 84 72 20	33
3569	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3569.wav	227	71 93 63 93 82 76 73 19 90 35 11 45 64 27 78 5 30 1 85 74 27 89 59 33 91 43 6 15 7 24 19 81 83 84 63 22 63 22 72 20	40
1651	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1651.wav	172	71 40 63 93 31 87 24 61 43 27 89 23 53 16 50 42 44 18 2 15 41 84 63 22 63 22 72 20	28
4451	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4451.wav	187	71 93 63 93 50 69 99 16 3 77 68 37 24 61 68 44 18 31 23 99 82 62 1 66 21 87 91 43 74 27 89 23 73 16 99 2 63 78 33 35 68 42 16 1 66 2 99 15 41 84 63 22 72 20	54
4040	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4040.wav	438	71 40 63 93 31 59 52 25 24 13 58 16 50 77 69 77 53 88 80 18 27 78 33 24 61 46 30 1 66 15 92 63 31 87 91 17 68 44 80 18 3 52 73 16 80 82 73 65 3 77 87 91 17 44 18 27 85 94 32 65 6 95 23 42 81 83 72 63 22 72 22 72 20	73
4708	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4708.wav	168	71 40 63 86 94 38 68 44 18 2 60 66 50 87 94 0 30 25 11 64 81 83 63 22 72 20	26
2339	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2339.wav	282	71 12 63 93 70 14 76 68 9 99 82 5 30 48 46 30 65 80 26 24 61 43 74 27 31 23 62 6 95 7 87 97 99 82 62 6 15 36 15 92 31 87 91 9 85 62 6 15 92 63 47 24 46 79 81 83 72 20	58
3899	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3899.wav	302	71 12 63 93 50 69 99 16 77 76 24 68 37 24 61 68 44 18 31 23 99 82 73 74 27 78 33 14 76 11 45 64 80 85 73 16 77 6 15 49 92 63 3 77 87 94 32 42 1 27 2 15 41 83 84 63 22 72 22 72 20	61
5120	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5120.wav	371	71 93 63 93 50 77 69 16 65 77 6 15 7 87 68 16 18 2 27 82 23 53 88 87 24 61 68 44 18 66 31 59 23 60 76 44 85 37 27 86 91 38 16 18 66 2 63 31 11 45 64 60 52 25 62 29 28 7 87 5 79 65 3 41 84 72 22 63 72 20	70
10891	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10891.wav	148	71 40 63 47 52 25 24 91 17 97 65 29 6 15 41 83 84 63 22 63 72 40 20	23
10732	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10732.wav	212	71 40 63 89 59 23 44 80 18 3 77 53 74 89 98 0 30 25 24 61 43 74 27 2 65 95 23 42 44 80 18 81 18 6 15 36 41 83 84 63 22 63 22 72 20	45
10430	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10430.wav	171	71 12 63 93 15 92 26 53 16 74 27 77 53 9 1 74 66 3 77 87 0 30 25 53 73 16 66 27 47 48 19 6 15 41 83 84 63 72 22 72 22 72 20	43
319	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/319.wav	517	71 93 63 93 47 52 30 65 6 15 7 87 68 38 44 18 31 37 63 86 91 9 43 6 15 7 53 44 80 18 66 85 87 9 43 74 89 15 7 23 44 80 18 66 27 77 59 75 33 0 30 25 42 44 18 66 2 63 31 23 62 29 28 92 26 24 61 68 43 16 80 50 87 91 43 74 21 95 92 21 59 33 24 13 58 17 19 1 85 23 53 44 80 18 31 87 42 43 2 63 89 6 15 41 72 22 72 20	108
6556	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6556.wav	211	71 40 63 47 3 52 25 38 44 80 18 2 27 47 3 52 25 11 64 16 77 98 53 0 42 97 81 83 72 22 72 20	32
3401	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3401.wav	217	71 40 63 93 87 94 32 64 65 6 15 36 49 92 27 89 33 24 61 46 79 1 85 10 83 84 63 22 72 20	30
9331	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9331.wav	173	71 40 93 63 31 53 62 6 15 7 23 62 6 15 7 87 68 16 80 18 77 19 35 42 11 32 64 81 10 83 27 63 22 72 20	35
8163	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8163.wav	151	71 40 93 6 15 92 31 87 24 61 43 16 2 27 47 41 83 84 63 22 72 20	22
8870	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8870.wav	147	71 40 63 93 70 14 76 53 1 21 95 87 42 74 2 15 41 83 84 63 22 72 20	23
8749	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8749.wav	210	71 93 63 86 97 19 65 27 47 52 25 44 80 60 70 14 76 42 43 6 15 41 83 63 22 72 20	27
362	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/362.wav	300	71 93 63 93 26 50 87 38 44 85 53 62 1 66 21 95 92 63 47 76 73 74 27 78 60 50 24 46 79 74 2 63 89 6 15 41 84 72 20	39
5908	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5908.wav	186	71 40 63 93 31 45 64 53 97 19 99 82 73 74 27 89 78 33 24 61 46 79 42 1 2 15 41 84 63 96 55 39 72 20	34
7700	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7700.wav	178	71 40 63 47 3 52 25 58 94 32 0 48 46 30 25 1 85 11 64 81 83 84 63 22 72 20	26
10227	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10227.wav	142	71 40 63 31 23 73 90 35 11 45 64 74 27 31 59 33 91 13 91 43 74 27 89 6 15 41 83 84 72 20	30
4638	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4638.wav	268	71 40 93 27 86 38 44 16 18 27 31 23 45 65 6 15 92 90 35 24 61 9 85 37 63 37 24 68 44 80 18 66 3 77 87 17 68 44 18 31 87 94 32 65 6 95 23 42 81 83 72 20	52
384	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/384.wav	160	71 40 93 3 77 97 51 19 90 26 87 94 32 42 16 81 83 63 22 72 20	21
8742	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8742.wav	141	71 40 93 62 29 6 15 7 87 53 0 42 69 97 19 16 50 81 83 84 63 84 22 72 20	25
7235	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7235.wav	212	71 63 93 75 33 17 19 99 66 50 24 61 68 9 1 27 21 28 60 48 51 19 16 50 77 94 32 74 89 3 77 24 13 58 17 19 81 83 84 63 22 72 40 63 86 94 38 42 16 81 83 84 63 84 22 72 20	57
6241	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6241.wav	2633	71 40 63 86 53 44 80 18 3 52 30 16 50 94 32 65 6 95 36 95 23 42 44 80 81 83 84 63 22 72 20	31
608	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/608.wav	258	71 40 63 93 75 33 13 58 32 1 66 27 3 47 52 25 13 58 32 16 77 53 9 85 37 86 91 43 74 27 21 5 30 66 27 77 98 69 42 1 74 63 2 15 41 84 63 22 72 20	50
3610	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3610.wav	178	71 40 93 90 35 68 9 16 77 52 30 25 42 44 80 18 2 15 3 41 83 84 63 22 63 22 72 20	28
10065	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10065.wav	150	71 40 63 47 3 52 25 38 44 80 18 2 27 31 15 49 41 83 84 63 84 22 63 72 20	25
1012	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1012.wav	332	71 93 63 86 68 73 16 77 94 53 17 19 35 19 73 66 47 19 90 80 26 11 69 65 74 27 47 3 33 35 76 1 27 21 23 44 80 18 66 77 98 0 42 29 6 15 41 84 63 72 22 63 72 20	54
3682	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3682.wav	198	71 12 72 93 3 77 24 13 58 9 16 77 73 16 77 66 27 31 87 24 13 58 32 16 50 42 44 80 18 6 15 41 84 63 22 63 22 72 20	39
5147	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5147.wav	430	71 93 63 31 87 68 97 16 47 77 19 74 27 78 33 35 53 74 27 89 37 63 86 38 44 80 85 11 45 64 27 89 78 33 24 46 30 1 66 27 31 23 5 52 25 11 64 1 66 31 11 64 0 42 97 19 81 83 72 63 72 20	62
1715	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1715.wav	237	71 93 63 86 68 44 18 85 5 30 65 6 15 36 49 92 63 78 48 46 30 37 27 86 68 44 80 18 66 27 31 98 69 16 50 87 69 81 3 41 84 63 22 72 20	45
9370	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9370.wav	250	71 93 63 86 68 44 80 85 5 30 65 6 15 49 92 27 78 48 46 30 74 27 89 78 33 61 68 44 80 18 31 59 33 9 74 2 15 92 31 59 75 33 17 19 16 2 63 3 41 83 84 63 22 63 72 20	56
1049	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1049.wav	211	71 40 71 93 70 52 25 68 51 19 35 62 74 31 23 53 73 16 99 2 27 63 3 59 23 62 29 28 87 53 62 65 6 95 23 42 80 81 83 84 72 22 72 22 63 72 20	47
9031	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9031.wav	141	71 40 72 93 3 77 98 53 69 97 81 83 84 22 63 72	16
9808	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9808.wav	440	71 63 31 87 68 51 16 47 19 35 11 98 69 76 24 68 58 32 1 85 11 45 64 74 31 11 45 64 1 27 21 95 59 87 91 9 74 89 6 15 7 94 32 64 1 74 21 95 11 32 1 21 95 11 64 32 64 1 74 21 95 92 31 59 45 64 74 27 47 59 33 35 68 43 6 15 7 37 63 86 91 43 74 27 89 6 15 7 87 97 19 65 3 77 87 91 43 3 92 27 63 47 59 33 35 68 43 6 15 60 70 14 24 13 58 0 97 65 3 77 87 91 43 3 41 84 72 63 72 22 72 20	132
2214	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2214.wav	190	71 93 63 93 52 25 73 16 50 77 69 16 77 99 82 53 62 44 80 26 87 24 13 58 32 42 44 80 18 29 15 36 41 84 63 22 72 20	38
3866	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3866.wav	416	71 63 93 50 69 3 77 76 68 37 24 61 68 44 18 66 31 36 59 23 60 69 14 76 44 80 85 37 63 86 91 38 9 16 18 74 2 27 31 23 11 64 74 27 78 48 46 30 44 85 5 30 65 6 36 15 92 90 35 24 61 43 2 63 31 41 83 84 63 72 22 72 20	73
11120	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11120.wav	196	71 93 63 27 78 33 30 44 85 19 65 6 15 7 87 53 74 27 66 26 87 24 51 19 29 6 15 41 83 84 63 22 63 22 72 20	36
9509	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9509.wav	181	71 40 71 40 63 93 89 87 53 9 74 31 41 10 83 84 22 56 63 56 40 63 40 63 47 59 33 76 68 65 6 95 49 60 92 27 89 59 23 73 16 50 18 27 3 90 35 11 32 64 74 27 31 41 83 84 72 20	58
842	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/842.wav	141	71 40 72 93 86 13 58 32 1 27 31 87 11 45 64 81 10 83 84 63 22 72 20	23
2179	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2179.wav	551	71 63 93 14 76 44 80 60 14 76 99 82 87 17 9 85 23 62 6 15 49 92 31 87 94 32 64 65 74 27 47 3 90 35 5 79 81 83 84 96 55 39 67 54 63 86 9 62 6 15 36 15 49 92 31 87 94 32 64 74 27 47 19 37 27 86 91 38 44 80 18 85 23 73 70 52 69 19 90 35 5 30 70 14 19 70 14 46 79 2 63 89 78 41 83 72 20	97
8522	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8522.wav	151	71 40 93 78 59 33 73 30 70 52 25 11 45 64 53 38 42 44 80 81 83 84 63 84 22 63 72 20	28
11277	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11277.wav	311	71 93 63 86 91 13 91 9 1 85 60 70 14 68 44 80 18 50 48 46 30 16 66 77 98 0 69 97 19 37 86 68 73 16 3 99 27 78 33 30 25 44 18 66 27 31 87 24 61 43 74 27 89 11 16 50 42 81 18 27 31 15 41 84 72 22 63 22 72 20	70
4357	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4357.wav	143	71 40 63 31 59 33 13 58 32 88 44 16 80 81 83 84 72 20	18
10564	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10564.wav	307	71 40 63 86 68 73 16 3 77 52 30 65 28 23 53 44 80 18 27 89 23 44 18 21 59 52 25 48 51 19 29 6 15 7 62 6 15 49 92 31 23 73 16 80 18 66 27 3 90 35 68 9 1 27 89 42 44 80 81 83 63 96 55 72 20	65
6454	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6454.wav	133	71 93 63 86 68 44 18 85 5 30 65 6 36 15 49 60 92 63 78 48 46 30 65 74 27 78 33 90 35 11 64 0 79 81 83 84 72 22 72 20	40
8748	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8748.wav	266	71 12 63 93 52 25 45 64 65 6 15 7 23 53 44 80 18 2 50 87 38 44 80 85 11 64 90 35 94 32 64 16 27 47 19 37 63 86 68 44 18 85 5 30 65 6 15 49 92 78 48 46 30 1 66 27 47 24 61 46 79 37 63 86 68 44 80 18 85 5 30 65 6 15 49 60 92 63 78 48 46 30 37 27 37 68 44 80 18 85 5 30 65 6 15 49 92 63 78 48 46 30 65 74 27 47 52 30 65 6 15 7 87 38 44 18 66 63 31 11 45 64 81 10 63 47 52 30 65 6 15 7 87 91 38 44 80 18 27 31 23 37 86 91 43 6 15 41 72 20	150
